"Row";"Column";"BRISONr";"Year";"Location";"Subtrial";"Treatment";"Block";"Sowing_date";"Emergence_date";"BBCH59";"BBCH87";"Plantheight";"Seedyield";"Seedyield_bio";"Biomass_bio";"TKW_plot";"TKW_bio";"Spike_number";"Stripe_rust";"Powdery_mildew";"Leaf_rust";"Septoria";"DTR";"Fusarium";"Sedimentation";"Falling_number";"Crude_protein"
17;30;"BRISONr_10";2016;"KAL";1;"LN_NF";"B2";301;320;154;200;87.66;74.3;NA;NA;45.92;NA;552;1;NA;NA;NA;NA;NA;22;329;8.91
5;15;"BRISONr_100";2016;"KAL";1;"HN_NF";"B1";301;321;153;205;88.66;69.82;NA;NA;40.42;NA;608;2;NA;NA;NA;NA;NA;35;303;11.86
30;30;"BRISONr_100";2016;"KAL";1;"HN_NF";"B2";301;319;153;204;88;71.64;601.04;1185.04;40.69;NA;624;1;NA;NA;NA;NA;NA;34;380;11.46
22;10;"BRISONr_100";2016;"KAL";1;"HN_WF";"B1";302;320;153;204;91;106.16;NA;NA;49.18;NA;728;1;NA;NA;NA;NA;NA;36;284;12.37
7;53;"BRISONr_100";2016;"KAL";1;"HN_WF";"B2";300;320;153;206;85.33;101.39;799.76;1485.28;48.68;NA;592;1;NA;NA;NA;NA;NA;35;350;11.65
26;18;"BRISONr_100";2016;"KAL";1;"LN_NF";"B1";302;322;154;201;100;70.79;629.44;1419.84;49.44;NA;488;1;NA;NA;NA;NA;NA;28;357;10.58
13;32;"BRISONr_100";2016;"KAL";1;"LN_NF";"B2";301;320;154;199;100.6;59.52;NA;NA;50.51;NA;232;2;NA;NA;NA;NA;NA;27;294;10.33
7;2;"BRISONr_101";2016;"KAL";1;"HN_NF";"B1";301;322;154;205;91;71.64;NA;NA;38.9;NA;448;1;NA;NA;NA;NA;NA;42;277;13.26
28;35;"BRISONr_101";2016;"KAL";1;"HN_NF";"B2";301;319;154;205;90.66;64.97;602.48;1420.88;38.7;NA;576;2;NA;NA;NA;NA;NA;42;277;12.67
20;12;"BRISONr_101";2016;"KAL";1;"HN_WF";"B1";302;321;153;204;90;100.92;NA;NA;49.64;NA;528;1;NA;NA;NA;NA;NA;40;227;12.86
8;45;"BRISONr_101";2016;"KAL";1;"HN_WF";"B2";300;321;155;204;90.33;95.21;726.16;1539.44;48.51;NA;528;1;NA;NA;NA;NA;NA;40;203;12.51
28;16;"BRISONr_101";2016;"KAL";1;"LN_NF";"B1";302;321;154;201;106.6;68.61;573.36;1349.36;47.8;NA;408;1;NA;NA;NA;NA;NA;29;361;9.87
15;27;"BRISONr_101";2016;"KAL";1;"LN_NF";"B2";301;320;NA;200;98;67.52;NA;NA;50.22;NA;496;2;NA;NA;NA;NA;NA;25;300;9.57
4;10;"BRISONr_102";2016;"KAL";1;"HN_NF";"B1";301;322;154;205;100.3;67.03;NA;NA;45.92;NA;488;2;NA;NA;NA;NA;NA;36;215;12.19
26;22;"BRISONr_102";2016;"KAL";1;"HN_NF";"B2";301;318;155;206;93.33;69.7;537.28;1118.08;46.56;NA;264;3;NA;NA;NA;NA;NA;37;264;12.47
17;11;"BRISONr_102";2016;"KAL";1;"HN_WF";"B1";302;321;155;205;100.3;86.78;NA;NA;50.52;NA;528;2;NA;NA;NA;NA;NA;37;210;12.34
5;46;"BRISONr_102";2016;"KAL";1;"HN_WF";"B2";300;321;157;204;102.33;87.96;645.36;1335.36;49.88;NA;456;2;NA;NA;NA;NA;NA;38;244;12.74
24;17;"BRISONr_102";2016;"KAL";1;"LN_NF";"B1";302;322;154;199;104.6;62.3;500.16;1102.56;51.74;NA;392;4;NA;NA;NA;NA;NA;27;369;10.65
14;31;"BRISONr_102";2016;"KAL";1;"LN_NF";"B2";301;319;154;199;103.6;57.82;NA;NA;53.04;NA;536;4;NA;NA;NA;NA;NA;30;341;10.14
10;15;"BRISONr_103";2016;"KAL";1;"HN_NF";"B1";301;321;154;205;95;59.03;NA;NA;30.48;NA;640;0;NA;NA;NA;NA;NA;37;356;11.51
26;34;"BRISONr_103";2016;"KAL";1;"HN_NF";"B2";301;318;155;204;93;45.7;296;804;28.6;NA;528;1;NA;NA;NA;NA;NA;36;423;12.63
16;1;"BRISONr_103";2016;"KAL";1;"HN_WF";"B1";302;321;155;204;88.66;93.12;NA;NA;45.39;NA;464;0;NA;NA;NA;NA;NA;40;274;11.88
11;44;"BRISONr_103";2016;"KAL";1;"HN_WF";"B2";300;321;157;204;93.66;95.84;921.68;NA;47.08;NA;336;1;NA;NA;NA;NA;NA;40;283;11.89
24;15;"BRISONr_103";2016;"KAL";1;"LN_NF";"B1";302;322;154;199;100.6;64.36;631.44;1918.64;42.62;NA;400;0;NA;NA;NA;NA;NA;26;384;9.61
12;35;"BRISONr_103";2016;"KAL";1;"LN_NF";"B2";301;320;154;199;97.66;58.55;NA;NA;43.3;NA;400;1;NA;NA;NA;NA;NA;26;261;9.4
11;4;"BRISONr_104";2016;"KAL";1;"HN_NF";"B1";301;321;154;206;95.33;62.67;NA;NA;NA;NA;424;2;NA;NA;NA;NA;NA;NA;NA;NA
28;33;"BRISONr_104";2016;"KAL";1;"HN_NF";"B2";301;319;153;205;92.66;59.88;648.8;1379.2;46.15;NA;304;3;NA;NA;NA;NA;NA;34;175;11.72
21;1;"BRISONr_104";2016;"KAL";1;"HN_WF";"B1";302;321;154;204;92.66;90.67;NA;NA;45.81;NA;496;2;NA;NA;NA;NA;NA;33;126;12.62
15;45;"BRISONr_104";2016;"KAL";1;"HN_WF";"B2";300;322;155;206;92;90.58;812.8;1494.32;45.8;NA;504;2;NA;NA;NA;NA;NA;35;94;12.1
29;16;"BRISONr_104";2016;"KAL";1;"LN_NF";"B1";302;320;154;200;97.33;64.24;746.48;1588.88;49.82;NA;504;4;NA;NA;NA;NA;NA;22;271;10.25
13;35;"BRISONr_104";2016;"KAL";1;"LN_NF";"B2";301;320;155;201;97.66;55.15;NA;NA;51.34;NA;456;3;NA;NA;NA;NA;NA;23;173;9.93
8;7;"BRISONr_105";2016;"KAL";1;"HN_NF";"B1";301;322;153;205;91.33;72.73;NA;NA;37.44;NA;464;0;NA;NA;NA;NA;NA;36;276;11.98
27;29;"BRISONr_105";2016;"KAL";1;"HN_NF";"B2";301;320;154;204;92.66;73.58;651.52;1365.12;37.77;NA;544;1;NA;NA;NA;NA;NA;35;288;11.45
22;13;"BRISONr_105";2016;"KAL";1;"HN_WF";"B1";302;321;153;207;99;106.33;NA;NA;46.44;NA;656;0;NA;NA;NA;NA;NA;34;214;12.19
11;45;"BRISONr_105";2016;"KAL";1;"HN_WF";"B2";300;321;154;204;89.33;101.88;1007.6;1930.32;44.43;NA;488;1;NA;NA;NA;NA;NA;35;197;11.83
27;13;"BRISONr_105";2016;"KAL";1;"LN_NF";"B1";302;322;154;200;99.33;72.36;788.88;1674.48;47.26;NA;656;1;NA;NA;NA;NA;NA;24;336;8.89
17;35;"BRISONr_105";2016;"KAL";1;"LN_NF";"B2";301;319;154;199;97.66;68.85;NA;NA;47.62;NA;520;1;NA;NA;NA;NA;NA;21;263;9.08
11;12;"BRISONr_106";2016;"KAL";1;"HN_NF";"B1";301;321;152;205;96.66;72;NA;NA;42.26;NA;616;1;NA;NA;NA;NA;NA;19;357;11.92
27;23;"BRISONr_106";2016;"KAL";1;"HN_NF";"B2";301;320;154;204;95.33;78.18;864.88;1790.48;44.89;NA;504;2;NA;NA;NA;NA;NA;21;272;11.69
18;15;"BRISONr_106";2016;"KAL";1;"HN_WF";"B1";302;321;153;206;95.33;114.81;NA;NA;52.21;NA;448;1;NA;NA;NA;NA;NA;23;239;12.46
15;44;"BRISONr_106";2016;"KAL";1;"HN_WF";"B2";300;323;156;206;92.66;102.67;1298.96;2357.6;52.62;NA;416;2;NA;NA;NA;NA;NA;27;204;12.84
26;6;"BRISONr_106";2016;"KAL";1;"LN_NF";"B1";302;322;154;199;93.66;80.61;493.84;981.84;59.8;NA;296;2;NA;NA;NA;NA;NA;14;360;9.91
17;34;"BRISONr_106";2016;"KAL";1;"LN_NF";"B2";301;320;154;201;96.66;72.73;NA;NA;55.04;NA;272;3;NA;NA;NA;NA;NA;13;328;9.43
10;9;"BRISONr_107";2016;"KAL";1;"HN_NF";"B1";301;323;154;205;90.33;77.7;NA;NA;45.02;NA;496;2;NA;NA;NA;NA;NA;35;328;12
28;29;"BRISONr_107";2016;"KAL";1;"HN_NF";"B2";301;319;154;204;97.66;74.67;589.04;1234.64;45.14;NA;456;3;NA;NA;NA;NA;NA;36;300;12.64
17;7;"BRISONr_107";2016;"KAL";1;"HN_WF";"B1";302;322;153;207;93;100.91;NA;NA;50.74;NA;496;2;NA;NA;NA;NA;NA;38;259;12.25
15;46;"BRISONr_107";2016;"KAL";1;"HN_WF";"B2";300;322;155;206;94;93.67;865.36;1701.04;51.9;NA;536;2;NA;NA;NA;NA;NA;40;241;13.21
26;16;"BRISONr_107";2016;"KAL";1;"LN_NF";"B1";302;321;154;200;106;68;718.64;1572.24;54.25;NA;264;3;NA;NA;NA;NA;NA;26;379;10.23
13;38;"BRISONr_107";2016;"KAL";1;"LN_NF";"B2";301;319;155;199;102;67.88;NA;NA;53.36;NA;344;3;NA;NA;NA;NA;NA;31;280;10.96
11;13;"BRISONr_108";2016;"KAL";1;"HN_NF";"B1";301;321;156;207;91.33;67.27;NA;NA;38.42;NA;424;3;NA;NA;NA;NA;NA;28;266;12.99
26;29;"BRISONr_108";2016;"KAL";1;"HN_NF";"B2";301;319;157;204;94.33;64.24;724.16;1454.56;42;NA;528;3;NA;NA;NA;NA;NA;24;203;11.06
18;1;"BRISONr_108";2016;"KAL";1;"HN_WF";"B1";302;321;154;205;91.66;96.81;NA;NA;53.9;NA;464;3;NA;NA;NA;NA;NA;31;233;12.15
13;49;"BRISONr_108";2016;"KAL";1;"HN_WF";"B2";300;321;158;204;93.33;86.02;NA;NA;48.36;NA;496;3;NA;NA;NA;NA;NA;29;251;12.65
30;7;"BRISONr_108";2016;"KAL";1;"LN_NF";"B1";302;321;154;200;100;61.94;526.8;1076.4;56.12;NA;376;5;NA;NA;NA;NA;NA;17;255;9.33
19;32;"BRISONr_108";2016;"KAL";1;"LN_NF";"B2";301;320;155;200;100.33;61.09;NA;NA;52.01;NA;376;5;NA;NA;NA;NA;NA;18;203;9.68
11;3;"BRISONr_109";2016;"KAL";1;"HN_NF";"B1";301;321;154;205;87.66;72.61;NA;NA;40.63;NA;464;1;NA;NA;NA;NA;NA;39;365;12.82
32;34;"BRISONr_109";2016;"KAL";1;"HN_NF";"B2";301;317;155;205;92.66;67.76;605.12;1521.12;40.04;NA;568;1;NA;NA;NA;NA;NA;40;334;13.13
21;10;"BRISONr_109";2016;"KAL";1;"HN_WF";"B1";302;322;154;204;94.66;94.87;NA;NA;47.73;NA;568;1;NA;NA;NA;NA;NA;39;270;12.89
15;50;"BRISONr_109";2016;"KAL";1;"HN_WF";"B2";300;321;153;205;84.66;88.85;608.48;1284.08;47.54;NA;448;1;NA;NA;NA;NA;NA;40;286;12.78
23;5;"BRISONr_109";2016;"KAL";1;"LN_NF";"B1";302;320;154;199;105.3;61.7;602.56;1324.16;50.82;NA;384;1;NA;NA;NA;NA;NA;30;370;11.4
19;35;"BRISONr_109";2016;"KAL";1;"LN_NF";"B2";301;320;152;201;109;64.24;NA;NA;48.64;NA;392;2;NA;NA;NA;NA;NA;29;292;11.45
4;2;"BRISONr_11";2016;"KAL";1;"HN_NF";"B1";301;322;154;205;87;96.36;NA;NA;38.72;NA;576;1;NA;NA;NA;NA;NA;39;381;11.83
33;30;"BRISONr_11";2016;"KAL";1;"HN_NF";"B2";301;319;155;204;84;86.42;867.6;1698.8;40.24;NA;432;1;NA;NA;NA;NA;NA;37;406;11.5
15;9;"BRISONr_11";2016;"KAL";1;"HN_WF";"B1";302;321;154;204;91.33;113.41;NA;NA;46.94;NA;512;1;NA;NA;NA;NA;NA;39;372;12.27
9;44;"BRISONr_11";2016;"KAL";1;"HN_WF";"B2";300;323;154;204;90.66;108.82;908.64;1701.52;45.86;NA;480;1;NA;NA;NA;NA;NA;37;365;11.98
29;12;"BRISONr_11";2016;"KAL";1;"LN_NF";"B1";302;320;154;201;85.33;84.73;699.76;1444.56;48.33;NA;448;1;NA;NA;NA;NA;NA;27;390;9.39
12;29;"BRISONr_11";2016;"KAL";1;"LN_NF";"B2";301;320;154;199;85.66;71.52;NA;NA;50.42;NA;352;2;NA;NA;NA;NA;NA;27;356;9.54
8;4;"BRISONr_110";2016;"KAL";1;"HN_NF";"B1";301;322;154;204;84.33;65.7;NA;NA;38.52;NA;600;1;NA;NA;NA;NA;NA;38;319;12.95
31;25;"BRISONr_110";2016;"KAL";1;"HN_NF";"B2";301;319;155;205;89.66;60;467.04;1251.04;36.35;NA;464;1;NA;NA;NA;NA;NA;42;360;12.58
18;10;"BRISONr_110";2016;"KAL";1;"HN_WF";"B1";302;322;154;204;92.66;82.52;NA;NA;44.52;NA;440;1;NA;NA;NA;NA;NA;40;255;12.66
16;46;"BRISONr_110";2016;"KAL";1;"HN_WF";"B2";300;322;154;207;84;75.39;352.4;848.48;43.21;NA;432;2;NA;NA;NA;NA;NA;40;252;12.7
29;20;"BRISONr_110";2016;"KAL";1;"LN_NF";"B1";302;321;154;200;98.66;59.76;427.68;1118.08;46.18;NA;568;1;NA;NA;NA;NA;NA;23;306;10.32
18;26;"BRISONr_110";2016;"KAL";1;"LN_NF";"B2";301;319;155;199;111;57.7;NA;NA;48.26;NA;464;3;NA;NA;NA;NA;NA;29;262;10.96
10;2;"BRISONr_111";2016;"KAL";1;"HN_NF";"B1";301;321;153;205;83;67.52;NA;NA;37.08;NA;400;2;NA;NA;NA;NA;NA;42;325;12.67
30;35;"BRISONr_111";2016;"KAL";1;"HN_NF";"B2";301;319;154;204;87.66;64.24;541.6;1295.2;36.24;NA;656;4;NA;NA;NA;NA;NA;38;357;11.92
22;4;"BRISONr_111";2016;"KAL";1;"HN_WF";"B1";302;321;154;205;85.33;102.7;1011.28;1920.08;44.61;NA;352;2;NA;NA;NA;NA;NA;39;316;12.15
15;49;"BRISONr_111";2016;"KAL";1;"HN_WF";"B2";300;322;154;204;89;97.7;649.76;1199.36;44.69;NA;400;3;NA;NA;NA;NA;NA;38;326;11.9
24;16;"BRISONr_111";2016;"KAL";1;"LN_NF";"B1";302;322;154;200;108.3;70.79;802.88;1782.88;48.2;NA;568;3;NA;NA;NA;NA;NA;26;341;9.05
13;36;"BRISONr_111";2016;"KAL";1;"LN_NF";"B2";301;320;154;199;98.66;68.97;NA;NA;49.97;NA;408;3;NA;NA;NA;NA;NA;26;308;9.44
10;8;"BRISONr_112";2016;"KAL";1;"HN_NF";"B1";301;323;154;205;96.66;67.39;NA;NA;45.88;NA;536;2;NA;NA;NA;NA;NA;44;301;12.79
33;22;"BRISONr_112";2016;"KAL";1;"HN_NF";"B2";301;320;154;206;99.66;67.52;584.24;1292.24;47.12;NA;392;1;NA;NA;NA;NA;NA;39;351;12.42
19;7;"BRISONr_112";2016;"KAL";1;"HN_WF";"B1";302;320;154;207;100;94.91;NA;NA;51.46;NA;536;1;NA;NA;NA;NA;NA;39;338;12.69
5;48;"BRISONr_112";2016;"KAL";1;"HN_WF";"B2";300;321;157;204;99.66;99.78;699.04;1456.88;49.7;NA;336;2;NA;NA;NA;NA;NA;40;328;12.97
28;13;"BRISONr_112";2016;"KAL";1;"LN_NF";"B1";302;319;153;200;111.6;63.88;656.24;1567.44;52.08;NA;392;2;NA;NA;NA;NA;NA;29;313;10.79
14;34;"BRISONr_112";2016;"KAL";1;"LN_NF";"B2";301;320;154;200;105.33;56.48;NA;NA;52.26;NA;336;3;NA;NA;NA;NA;NA;28;304;10.48
11;2;"BRISONr_113";2016;"KAL";1;"HN_NF";"B1";301;321;154;205;85.33;86.67;967.04;1900.64;43.84;NA;408;1;NA;NA;NA;NA;NA;39;251;12.59
29;28;"BRISONr_113";2016;"KAL";1;"HN_NF";"B2";301;319;154;205;88;77.82;824.24;1744.24;39.16;NA;424;1;NA;NA;NA;NA;NA;38;315;11.82
16;14;"BRISONr_113";2016;"KAL";1;"HN_WF";"B1";302;322;154;205;85.66;98.87;NA;NA;47.76;NA;480;1;NA;NA;NA;NA;NA;41;196;12.62
6;54;"BRISONr_113";2016;"KAL";1;"HN_WF";"B2";300;322;155;205;84;96.52;NA;NA;45.98;NA;568;1;NA;NA;NA;NA;NA;41;208;12.46
30;6;"BRISONr_113";2016;"KAL";1;"LN_NF";"B1";302;322;154;199;101.3;61.94;426.4;1011.2;48.74;NA;264;1;NA;NA;NA;NA;NA;28;395;11.15
18;28;"BRISONr_113";2016;"KAL";1;"LN_NF";"B2";301;320;153;199;103.6;68.73;NA;NA;47.23;NA;304;1;NA;NA;NA;NA;NA;34;236;11.25
9;4;"BRISONr_114";2016;"KAL";1;"HN_NF";"B1";301;321;155;205;89.66;70.55;385.04;919.44;39.31;NA;328;1;NA;NA;NA;NA;NA;27;344;11.99
33;21;"BRISONr_114";2016;"KAL";1;"HN_NF";"B2";301;319;155;204;94.66;74.18;650.8;1549.2;40.34;NA;480;1;NA;NA;NA;NA;NA;30;305;12.5
20;4;"BRISONr_114";2016;"KAL";1;"HN_WF";"B1";302;322;155;205;89.33;88.28;740.16;1567.36;46.98;NA;480;1;NA;NA;NA;NA;NA;27;319;12.05
16;50;"BRISONr_114";2016;"KAL";1;"HN_WF";"B2";300;322;155;204;90.66;82.91;749.12;1515.28;48.68;NA;392;1;NA;NA;NA;NA;NA;28;280;12.02
25;9;"BRISONr_114";2016;"KAL";1;"LN_NF";"B1";302;319;154;201;107.3;68;624.72;1352.72;54.08;NA;384;3;NA;NA;NA;NA;NA;18;343;9.98
14;28;"BRISONr_114";2016;"KAL";1;"LN_NF";"B2";301;320;153;199;102.33;60;NA;NA;55.47;NA;280;2;NA;NA;NA;NA;NA;20;299;9.96
11;1;"BRISONr_115";2016;"KAL";1;"HN_NF";"B1";301;321;154;204;93;52.61;366.8;986.8;30.89;NA;576;1;NA;NA;NA;NA;NA;26;336;11.96
32;32;"BRISONr_115";2016;"KAL";1;"HN_NF";"B2";301;320;153;204;94.66;52.97;484.96;1084.16;31.04;NA;504;1;NA;NA;NA;NA;NA;24;304;11.96
19;15;"BRISONr_115";2016;"KAL";1;"HN_WF";"B1";302;322;154;204;101.3;113.94;NA;NA;42.68;NA;488;1;NA;NA;NA;NA;NA;24;228;12.31
11;48;"BRISONr_115";2016;"KAL";1;"HN_WF";"B2";300;320;155;204;103;108.34;789.28;1583.6;42.04;NA;656;1;NA;NA;NA;NA;NA;22;277;12.05
28;6;"BRISONr_115";2016;"KAL";1;"LN_NF";"B1";302;322;152;201;102;66.91;453.84;1009.84;45.08;NA;352;1;NA;NA;NA;NA;NA;13;340;9.2
16;38;"BRISONr_115";2016;"KAL";1;"LN_NF";"B2";301;320;152;199;107.33;61.09;NA;NA;41.7;NA;400;1;NA;NA;NA;NA;NA;13;312;9.16
4;4;"BRISONr_116";2016;"KAL";1;"HN_NF";"B1";301;321;154;204;86.33;80.36;NA;NA;44.92;NA;568;1;NA;NA;NA;NA;NA;35;355;12.18
28;22;"BRISONr_116";2016;"KAL";1;"HN_NF";"B2";301;320;154;204;96;82.67;690.8;1522.8;46.39;NA;520;1;NA;NA;NA;NA;NA;35;399;12.28
20;10;"BRISONr_116";2016;"KAL";1;"HN_WF";"B1";302;321;154;204;92.66;103.04;NA;NA;48.13;NA;664;1;NA;NA;NA;NA;NA;38;322;12.54
11;53;"BRISONr_116";2016;"KAL";1;"HN_WF";"B2";300;321;153;205;91;93.5;880.72;1759.76;45.7;NA;552;1;NA;NA;NA;NA;NA;39;308;12.22
28;15;"BRISONr_116";2016;"KAL";1;"LN_NF";"B1";302;321;154;199;102.6;72.24;564.48;1328.64;54.16;NA;616;1;NA;NA;NA;NA;NA;33;423;10.44
17;37;"BRISONr_116";2016;"KAL";1;"LN_NF";"B2";301;319;152;201;99.66;71.76;NA;NA;52.8;NA;520;2;NA;NA;NA;NA;NA;25;383;10.1
6;6;"BRISONr_117";2016;"KAL";1;"HN_NF";"B1";301;322;153;204;92;54.67;NA;NA;44.92;NA;488;2;NA;NA;NA;NA;NA;36;244;11.36
29;23;"BRISONr_117";2016;"KAL";1;"HN_NF";"B2";301;320;153;204;91;58.67;556.72;1124.72;45.59;NA;416;3;NA;NA;NA;NA;NA;37;277;11.86
19;9;"BRISONr_117";2016;"KAL";1;"HN_WF";"B1";302;322;153;204;99;90.55;NA;NA;51.46;NA;568;2;NA;NA;NA;NA;NA;41;286;11.64
14;54;"BRISONr_117";2016;"KAL";1;"HN_WF";"B2";300;322;154;205;96;85.52;797.04;1465.28;53.03;NA;592;3;NA;NA;NA;NA;NA;40;312;12.43
30;16;"BRISONr_117";2016;"KAL";1;"LN_NF";"B1";302;322;153;199;107.3;56.97;511.68;1240.48;50.68;NA;528;3;NA;NA;NA;NA;NA;29;333;10.66
19;38;"BRISONr_117";2016;"KAL";1;"LN_NF";"B2";301;320;152;200;102.6;54.91;NA;NA;51.23;NA;544;4;NA;NA;NA;NA;NA;31;347;10.15
6;9;"BRISONr_118";2016;"KAL";1;"HN_NF";"B1";301;322;154;206;90.66;70.79;NA;NA;36.76;NA;384;1;NA;NA;NA;NA;NA;39;360;12.53
27;34;"BRISONr_118";2016;"KAL";1;"HN_NF";"B2";301;318;155;204;93;65.09;440.64;959.04;35.22;NA;336;1;NA;NA;NA;NA;NA;37;392;12.57
16;10;"BRISONr_118";2016;"KAL";1;"HN_WF";"B1";302;320;153;206;91.66;102.67;NA;NA;48.09;NA;448;1;NA;NA;NA;NA;NA;39;383;12.09
10;53;"BRISONr_118";2016;"KAL";1;"HN_WF";"B2";300;322;154;204;100;96.22;722.4;1423.84;48.37;NA;336;1;NA;NA;NA;NA;NA;38;299;11.8
24;11;"BRISONr_118";2016;"KAL";1;"LN_NF";"B1";302;319;154;200;103;80.12;705.2;1469.2;52.74;NA;696;1;NA;NA;NA;NA;NA;25;384;9.45
12;34;"BRISONr_118";2016;"KAL";1;"LN_NF";"B2";301;320;155;200;100.6;72.36;NA;NA;51.66;NA;336;1;NA;NA;NA;NA;NA;25;247;9.36
6;13;"BRISONr_119";2016;"KAL";1;"HN_NF";"B1";301;320;154;205;95.66;71.52;NA;NA;40.96;NA;656;1;NA;NA;NA;NA;NA;40;317;12.96
29;32;"BRISONr_119";2016;"KAL";1;"HN_NF";"B2";301;320;153;204;70;66.18;665.04;1370.64;39;NA;392;2;NA;NA;NA;NA;NA;40;366;12.91
15;1;"BRISONr_119";2016;"KAL";1;"HN_WF";"B1";302;321;154;204;100.3;83.64;NA;NA;43.54;NA;352;1;NA;NA;NA;NA;NA;48;306;13.32
5;47;"BRISONr_119";2016;"KAL";1;"HN_WF";"B2";300;320;154;205;99.66;86.36;1087.2;2084.4;44.64;NA;720;1;NA;NA;NA;NA;NA;44;320;13.46
24;10;"BRISONr_119";2016;"KAL";1;"LN_NF";"B1";302;321;153;201;109;64.12;661.52;1455.12;45.92;NA;432;2;NA;NA;NA;NA;NA;29;383;11.34
18;29;"BRISONr_119";2016;"KAL";1;"LN_NF";"B2";301;320;153;200;113;62.06;NA;NA;47.2;NA;536;2;NA;NA;NA;NA;NA;30;299;11.21
8;8;"BRISONr_12";2016;"KAL";1;"HN_NF";"B1";301;322;155;205;82.66;63.76;NA;NA;38.66;NA;456;1;NA;NA;NA;NA;NA;40;370;13.26
26;33;"BRISONr_12";2016;"KAL";1;"HN_NF";"B2";301;320;155;204;87.66;62.3;621.36;1408.56;36.86;NA;512;2;NA;NA;NA;NA;NA;40;358;12.23
22;15;"BRISONr_12";2016;"KAL";1;"HN_WF";"B1";302;322;155;204;88;108.17;NA;NA;50.39;NA;376;1;NA;NA;NA;NA;NA;41;199;13.51
11;47;"BRISONr_12";2016;"KAL";1;"HN_WF";"B2";300;321;155;204;87.33;107.75;703.68;1545.52;52.39;NA;592;1;NA;NA;NA;NA;NA;39;188;12.73
24;12;"BRISONr_12";2016;"KAL";1;"LN_NF";"B1";302;321;155;200;98.33;70.79;647.76;1324.32;52.96;NA;432;0;NA;NA;NA;NA;NA;26;375;9.74
19;33;"BRISONr_12";2016;"KAL";1;"LN_NF";"B2";301;319;154;199;98.33;66.79;NA;NA;51.62;NA;456;2;NA;NA;NA;NA;NA;29;311;10.17
5;8;"BRISONr_120";2016;"KAL";1;"HN_NF";"B1";301;321;155;205;89.66;65.45;531.68;1155.68;42.62;NA;368;3;NA;NA;NA;NA;NA;33;237;11.76
32;33;"BRISONr_120";2016;"KAL";1;"HN_NF";"B2";301;320;155;204;100.6;60.97;543.6;1182.8;41.7;NA;400;5;NA;NA;NA;NA;NA;35;282;11.8
16;9;"BRISONr_120";2016;"KAL";1;"HN_WF";"B1";302;322;155;204;95.33;92.44;NA;NA;47.9;NA;368;3;NA;NA;NA;NA;NA;36;281;11.83
10;48;"BRISONr_120";2016;"KAL";1;"HN_WF";"B2";300;321;157;205;93.66;83.26;765.6;1577.2;46.28;NA;480;3;NA;NA;NA;NA;NA;35;260;12.74
26;20;"BRISONr_120";2016;"KAL";1;"LN_NF";"B1";302;321;154;201;100.6;51.39;482.8;1101.2;49.1;NA;256;4;NA;NA;NA;NA;NA;29;396;9.94
